projection,layer_index,target_concept,channels,spearman_alpha,mean_raw_mi_official,mean_raw_mi_matched,top_1_percent_overlap,top_5_percent_overlap,top_10_percent_overlap
to_v,7,orange,1280,0.12873182789494067,0.6833328293520026,0.38783276836329605,0.46153846153846156,0.03125,0.1484375
to_v,7,soccer ball,1280,0.002616598976558879,0.6855572270462289,0.331586818487267,0.38461538461538464,0.078125,0.1484375
to_v,7,tabby,1280,0.015854301618928843,0.6864739574288251,0.400086738835671,0.38461538461538464,0.0,0.046875
to_v,7,tiger cat,1280,0.014071859811338482,0.6786143316567177,0.3589279154228279,0.6153846153846154,0.25,0.3046875
to_v,7,volleyball,1280,0.034355156937978804,0.6831843659892911,0.42818248700350525,0.6153846153846154,0.453125,0.4921875
to_v,7,yawl,1280,0.18746616549788606,0.680447789246682,0.4341418716561748,0.46153846153846156,0.0,0.171875
to_v,8,golden retriever,1280,0.012113998072835593,0.6809040355932666,0.3472256771143293,0.6923076923076923,0.171875,0.3359375
to_v,8,labrador retriever,1280,-0.01658446104494571,0.6826721858553355,0.32887746997294015,0.6153846153846154,0.0,0.0546875
to_v,8,lemon,1280,0.21534330838321353,0.6839798557775794,0.39450596524984577,0.6923076923076923,0.0,0.1015625
to_v,8,lifeboat,1280,-0.015549768295153065,0.6822812473896193,0.3873069782363018,0.5384615384615384,0.0625,0.0546875
to_v,8,orange,1280,0.21161160293367792,0.686352718283888,0.3974850152269937,0.46153846153846156,0.109375,0.1796875
to_v,8,soccer ball,1280,-0.019129537584181587,0.6822676334588322,0.3448787564062513,0.38461538461538464,0.0,0.03125
to_v,8,tabby,1280,0.11201485395164941,0.682146397276665,0.40003228519053663,0.3076923076923077,0.109375,0.2109375
to_v,8,tiger cat,1280,0.00546339327845472,0.6855572266096714,0.36573596148518844,0.38461538461538464,0.0,0.03125
to_v,8,volleyball,1280,-0.042959505605956384,0.6835889162466628,0.4205517194292042,0.46153846153846156,0.0,0.0625
to_v,8,yawl,1280,0.040444663034562615,0.6846404965064721,0.41343441627104766,0.6923076923076923,0.078125,0.078125
to_v,9,golden retriever,640,-0.033612143380635146,0.6834404515335336,0.3487485929217655,0.5714285714285714,0.0,0.0625
to_v,9,labrador retriever,640,-0.03442362248259504,0.6831707497767638,0.33432339289574886,0.2857142857142857,0.0,0.0625
to_v,9,lemon,640,0.13363419275930122,0.6923652752302587,0.39019073369563556,0.42857142857142855,0.28125,0.265625
to_v,9,lifeboat,640,0.09481527036719997,0.6855436148995068,0.363552404474467,0.0,0.0625,0.203125
to_v,9,orange,640,0.1005039268566582,0.6902621134533546,0.37422900488018057,0.42857142857142855,0.1875,0.28125
to_v,9,soccer ball,640,0.034010482989661764,0.6834676799015142,0.3328413180599455,0.2857142857142857,0.0,0.09375
to_v,9,tabby,640,0.06393875280508873,0.6808251147915143,0.4071249327622354,0.2857142857142857,0.375,0.3125
to_v,9,tiger cat,640,-0.033640598521358686,0.6826858003449161,0.35807925278204494,0.2857142857142857,0.09375,0.109375
to_v,9,volleyball,640,0.025759110452741922,0.6834676809667144,0.4347085035289638,0.5714285714285714,0.0,0.0625
to_v,9,yawl,640,0.14093450329606846,0.6879164782643784,0.4152951025404036,0.14285714285714285,0.1875,0.21875
to_v,10,golden retriever,640,0.11208124971565996,0.6805826378520579,0.33092617733054797,0.2857142857142857,0.21875,0.234375
to_v,10,labrador retriever,640,0.025000298134330808,0.684519259503577,0.325101643090602,0.2857142857142857,0.0625,0.171875
to_v,10,lemon,640,0.1707916387436515,0.6876467758615036,0.3999791166977957,0.42857142857142855,0.0,0.125
to_v,10,lifeboat,640,-0.015132760827772188,0.6850314363371581,0.3619367621373385,0.5714285714285714,0.0,0.078125
to_v,10,orange,640,0.20931436856799931,0.6874042982701212,0.40734018057701177,0.5714285714285714,0.0,0.15625
to_v,10,soccer ball,640,0.098092637885173,0.6868648950825446,0.33637210046872495,0.42857142857142855,0.21875,0.25
to_v,10,tabby,640,0.07460068441909935,0.6886983533855527,0.4026761367043946,0.5714285714285714,0.40625,0.46875
to_v,10,tiger cat,640,0.1684306094515651,0.6868648930860217,0.36972832260653377,0.7142857142857143,0.0,0.125
to_v,10,volleyball,640,0.0887153727278202,0.6858133134548552,0.4226833915745374,0.14285714285714285,0.03125,0.125
to_v,10,yawl,640,0.016441695246509475,0.6886983536649496,0.4410452135314699,0.2857142857142857,0.0,0.0
to_v,11,golden retriever,640,0.013757783033415854,0.6798007584817242,0.34524246710934675,0.14285714285714285,0.0,0.0625
to_v,11,labrador retriever,640,0.07267142715423623,0.6853011387749575,0.3292288555589039,0.14285714285714285,0.0,0.140625
to_v,11,lemon,640,0.061048684712721804,0.6839798549306579,0.38234471958712674,0.5714285714285714,0.125,0.15625
to_v,11,lifeboat,640,0.050002055512076385,0.68842865282204,0.366761599452002,0.42857142857142855,0.25,0.234375
to_v,11,orange,640,0.1342573105120007,0.6858405436156317,0.40995551809319297,0.5714285714285714,0.125,0.21875
to_v,11,soccer ball,640,0.0033645530622210184,0.6868648946285247,0.32437421882059425,0.5714285714285714,0.0,0.140625
to_v,11,tabby,640,0.09131004416404978,0.687134598789271,0.3971757580700796,0.2857142857142857,0.0,0.140625
to_v,11,tiger cat,640,-0.02539337273256427,0.676646018284373,0.38668717847322115,0.14285714285714285,0.15625,0.09375
to_v,11,volleyball,640,0.15981800747108,0.6839798555651214,0.43050218012067487,0.42857142857142855,0.375,0.34375
to_v,11,yawl,640,0.21929924005361193,0.68632549206377,0.4423392697062809,0.42857142857142855,0.0625,0.25
to_v,12,golden retriever,320,-0.029646514322256297,0.6863527185749263,0.33071093027247117,0.0,0.125,0.25
to_v,12,labrador retriever,320,0.14289085462736276,0.686352719552815,0.3244558999896981,0.5,0.0625,0.0625
to_v,12,lemon,320,0.022432430295266207,0.6858133149449713,0.3609072693856433,0.75,0.0,0.03125
to_v,12,lifeboat,320,0.1610142400363087,0.6764307711971924,0.34893661477835847,0.25,0.0,0.1875
to_v,12,orange,320,0.27272836830349484,0.6758913676254451,0.3935879516880959,0.25,0.4375,0.40625
to_v,12,soccer ball,320,0.020445914507683707,0.6837646092288197,0.334214484912809,0.5,0.4375,0.375
to_v,12,tabby,320,0.047913555016066485,0.6826858025975525,0.4037277145893313,0.5,0.3125,0.28125
to_v,12,tiger cat,320,-0.10258626339835693,0.6810675871791319,0.3770893843844533,0.25,0.0,0.0625
to_v,12,volleyball,320,0.1544077287332165,0.6889408305287361,0.42362606559181587,0.75,0.1875,0.21875
to_v,12,yawl,320,-0.03547873757719514,0.6894802352064289,0.4454097602982074,0.75,0.0,0.0
to_v,13,golden retriever,320,0.06916703479092759,0.6763763159862719,0.3198735368438065,0.5,0.1875,0.21875
to_v,13,labrador retriever,320,-0.04191811073715739,0.6879164754529483,0.37390741730341687,0.25,0.0,0.125
to_v,13,lemon,320,0.038653802298256594,0.6816069916123524,0.35433065383695067,0.5,0.0,0.0625
to_v,13,lifeboat,320,0.1031381907022892,0.680097691481933,0.3770349326427095,0.25,0.0625,0.125
to_v,13,orange,320,-0.01877812171928069,0.691043991688639,0.3946667588315904,0.5,0.0,0.125
to_v,13,soccer ball,320,-0.013637846720141717,0.6894802340306342,0.29959400587249546,0.5,0.1875,0.15625
to_v,13,tabby,320,0.08492044516244346,0.687377073499374,0.4266991253942251,0.5,0.0,0.125
to_v,13,tiger cat,320,0.05457069840230514,0.6863527187611907,0.36026409819023686,0.25,0.25,0.21875
to_v,13,volleyball,320,-0.047996802862743514,0.6858133156434633,0.43408741789171473,0.25,0.0,0.0
to_v,13,yawl,320,0.2270279199503142,0.6842495598830283,0.4566283332416788,0.0,0.3125,0.25
to_v,14,golden retriever,320,0.013774135120051812,0.6858133162022568,0.32127393153496087,0.75,0.0,0.03125
to_v,14,labrador retriever,320,-0.013403179017754062,0.6900196370203048,0.37579275908647103,0.5,0.0,0.09375
to_v,14,lemon,320,-0.046099392586752976,0.6722244478529319,0.37530781218083575,0.25,0.0,0.09375
to_v,14,lifeboat,320,-0.03637042617722846,0.680582637921907,0.3510942293331027,0.25,0.0,0.09375
to_v,14,orange,320,0.12920219993530926,0.6842495581833645,0.3638221070519648,0.25,0.25,0.28125
to_v,14,soccer ball,320,-0.040067110094551016,0.675351964472793,0.27813189775915814,0.0,0.0,0.0625
to_v,14,tabby,320,0.11348923172841298,0.6795582851511426,0.44363332476932554,0.5,0.0,0.09375
to_v,14,tiger cat,320,0.16209925430953015,0.6879164790851064,0.3691616927622817,0.0,0.0,0.15625
to_v,14,volleyball,320,0.098798786017199,0.6811220428906382,0.4162377746892162,0.25,0.0625,0.125
to_v,14,yawl,320,0.07197941009184727,0.6853283658158034,0.47598728181328626,0.5,0.0,0.0
to_v,15,golden retriever,1280,0.05987076832145715,0.6848965869634412,0.352374672802398,0.3076923076923077,0.0625,0.1171875
to_v,15,labrador retriever,1280,0.05095177069027371,0.6835889173962642,0.346402958384715,0.46153846153846156,0.46875,0.4453125
to_v,15,lemon,1280,-0.028336552601136607,0.6816342210484436,0.3822915506985737,0.5384615384615384,0.0,0.046875
to_v,15,lifeboat,1280,0.16824040384702862,0.6826721873483621,0.3743106846814044,0.6153846153846154,0.0,0.109375
to_v,15,orange,1280,0.11841745128995419,0.6807174909976311,0.3808626434736652,0.23076923076923078,0.0,0.1171875
to_v,15,soccer ball,1280,0.09981268661359001,0.6829282762570074,0.337976699398132,0.15384615384615385,0.125,0.1640625
to_v,15,tabby,1280,0.13029089057237994,0.6816206079442054,0.3976743200211786,0.23076923076923078,0.078125,0.2578125
to_v,15,tiger cat,1280,-0.015606062157909087,0.6838586191093782,0.3798791308159707,0.38461538461538464,0.0,0.1875
to_v,15,volleyball,1280,0.16279608954222033,0.6852875262731686,0.4162650015379768,0.5384615384615384,0.234375,0.25
to_v,15,yawl,1280,0.17215971842938763,0.6834540653071599,0.41172219248546754,0.23076923076923078,0.0625,0.0625
